Blue,Green,Red,Label
65,15,248,red
12,54,242,red
48,53,255,red
23,0,210,red
96,6,255,red
13,72,221,red
75,24,219,red
18,89,255,red
2,29,248,red
26,22,255,red
81,10,248,red
0,43,255,red
91,23,255,red
85,87,250,red
75,36,192,red
88,59,255,red
57,37,224,red
23,80,199,red
14,5,255,red
48,77,218,red
79,21,255,red
82,0,237,red
16,21,242,red
41,7,203,red
75,62,231,red
15,28,230,red
92,42,223,red
38,5,214,red
93,15,231,red
30,48,200,red
58,79,255,red
37,35,255,red
22,92,255,red
40,36,214,red
80,23,199,red
0,25,255,red
74,21,217,red
46,85,234,red
11,69,255,red
59,29,255,red
8,57,255,red
48,44,255,red
8,48,219,red
91,22,244,red
5,27,255,red
81,85,198,red
88,1,229,red
42,33,232,red
73,9,255,red
20,31,190,red
45,65,237,red
48,74,255,red
4,96,255,red
44,36,202,red
95,29,255,red
3,47,255,red
3,90,204,red
60,56,195,red
42,30,241,red
65,19,255,red
82,12,255,red
89,35,255,red
42,6,255,red
31,24,255,red
64,89,247,red
52,6,222,red
45,6,222,red
40,70,250,red
60,6,212,red
74,24,253,red
6,34,191,red
68,75,232,red
91,87,255,red
34,94,232,red
33,65,255,red
82,10,202,red
66,50,240,red
87,6,248,red
42,25,255,red
54,71,255,red
27,59,242,red
50,52,195,red
43,33,251,red
39,20,243,red
75,77,210,red
26,48,215,red
2,78,255,red
23,81,207,red
22,23,255,red
88,33,219,red
25,78,211,red
58,53,255,red
10,77,232,red
87,91,252,red
57,84,202,red
24,39,236,red
61,27,255,red
53,20,255,red
80,72,255,red
0,50,214,red
31,83,246,red
90,75,217,red
24,46,255,red
90,42,235,red
31,1,255,red
79,97,253,red
35,57,236,red
56,92,255,red
44,93,255,red
47,95,255,red
40,47,238,red
76,14,255,red
16,69,255,red
45,14,216,red
81,39,255,red
42,1,246,red
34,87,221,red
16,7,200,red
87,1,236,red
45,66,249,red
36,20,255,red
12,54,218,red
37,14,190,red
74,67,255,red
38,34,255,red
93,36,207,red
0,60,255,red
52,71,255,red
6,24,192,red
46,13,200,red
15,19,254,red
22,67,255,red
31,63,217,red
80,68,255,red
30,77,223,red
66,75,255,red
14,95,253,red
14,18,255,red
51,82,240,red
54,27,222,red
0,33,233,red
53,80,190,red
59,30,242,red
0,69,255,red
74,39,255,red
82,57,255,red
14,75,255,red
93,58,255,red
61,34,198,red
64,89,255,red
56,30,210,red
40,50,228,red
41,59,255,red
40,90,241,red
57,39,236,red
53,86,237,red
22,66,253,red
74,26,255,red
66,85,206,red
0,29,195,red
0,44,221,red
73,62,242,red
11,13,219,red
6,0,255,red
82,66,205,red
67,64,255,red
70,24,191,red
10,22,255,red
45,47,238,red
96,22,244,red
74,73,255,red
8,95,255,red
41,1,242,red
66,49,216,red
56,50,255,red
40,9,255,red
0,70,242,red
38,20,190,red
38,4,245,red
28,87,255,red
68,82,250,red
4,88,223,red
65,0,200,red
60,35,255,red
30,11,255,red
11,70,212,red
59,55,249,red
31,44,255,red
41,63,241,red
91,63,221,red
21,43,227,red
44,61,236,red
21,67,209,red
96,7,255,red
71,91,204,red
46,16,255,red
64,44,244,red
81,61,246,red
59,36,255,red
35,22,255,red
85,20,213,red
47,46,255,red
52,18,255,red
15,52,197,red
39,60,254,red
1,68,255,red
40,49,255,red
57,61,190,red
57,90,255,red
75,73,213,red
33,10,207,red
0,55,255,red
68,73,199,red
38,53,251,red
57,44,255,red
0,88,190,red
51,16,255,red
2,54,247,red
79,50,245,red
66,19,252,red
25,21,255,red
97,25,255,red
45,39,221,red
29,14,255,red
76,78,228,red
64,63,247,red
59,36,255,red
17,18,203,red
60,51,241,red
63,29,236,red
77,22,255,red
91,66,255,red
79,90,234,red
25,7,255,red
0,31,211,red
58,0,201,red
52,15,255,red
37,64,255,red
39,0,229,red
63,67,224,red
28,73,204,red
77,50,255,red
90,28,208,red
94,2,233,red
33,71,231,red
33,67,247,red
0,2,255,red
26,83,255,red
14,73,232,red
65,18,203,red
38,5,192,red
63,38,255,red
84,95,227,red
54,9,255,red
75,90,250,red
0,36,255,red
11,80,221,red
87,20,255,red
19,13,251,red
11,84,224,red
37,31,235,red
0,31,255,red
50,97,198,red
38,39,222,red
79,16,211,red
12,22,255,red
70,8,255,red
18,14,212,red
19,8,198,red
83,42,255,red
37,0,249,red
69,26,231,red
0,37,228,red
83,33,234,red
56,45,212,red
73,56,255,red
75,83,255,red
64,39,215,red
26,26,255,red
47,19,229,red
73,13,197,red
22,94,195,red
18,0,233,red
17,46,255,red
70,35,207,red
75,29,204,red
1,14,255,red
65,69,240,red
58,69,255,red
0,62,197,red
33,71,221,red
25,97,241,red
76,91,242,red
44,9,192,red
91,39,255,red
89,66,255,red
1,83,215,red
49,1,255,red
28,97,212,red
92,4,209,red
51,89,246,red
21,66,193,red
21,2,227,red
96,29,215,red
23,25,198,red
39,18,255,red
91,27,255,red
14,42,231,red
29,12,204,red
87,92,255,red
12,23,206,red
29,90,240,red
79,2,249,red
69,76,220,red
85,59,219,red
97,43,243,red
86,49,255,red
70,59,206,red
39,78,255,red
81,73,255,red
40,51,255,red
43,78,241,red
75,66,255,red
72,95,225,red
0,39,254,red
2,19,255,red
41,8,245,red
21,0,200,red
19,86,224,red
13,27,255,red
67,68,224,red
75,59,255,red
55,76,255,red
49,19,250,red
65,46,255,red
5,58,255,red
66,58,238,red
50,60,232,red
43,91,198,red
70,72,196,red
85,7,199,red
11,48,250,red
34,30,255,red
0,1,209,red
13,14,255,red
17,11,192,red
92,54,251,red
12,20,231,red
41,5,252,red
17,0,255,red
17,65,255,red
84,59,248,red
63,72,193,red
20,45,233,red
85,51,206,red
72,11,233,red
0,82,227,red
55,84,233,red
51,2,255,red
88,56,218,red
56,33,255,red
73,84,212,red
80,73,228,red
53,93,220,red
2,18,239,red
49,92,255,red
62,69,191,red
1,60,233,red
35,86,255,red
24,57,255,red
50,9,242,red
29,78,255,red
35,83,192,red
10,70,255,red
22,92,255,red
0,55,217,red
62,49,255,red
43,58,255,red
28,3,255,red
88,58,255,red
58,79,206,red
55,96,255,red
61,47,255,red
39,95,255,red
37,28,206,red
15,33,255,red
77,18,255,red
45,97,200,red
11,6,234,red
9,81,250,red
88,47,227,red
12,39,240,red
8,61,255,red
48,71,201,red
15,63,198,red
9,47,228,red
84,40,254,red
72,75,192,red
36,29,209,red
2,16,246,red
72,9,237,red
89,67,208,red
43,73,237,red
20,75,255,red
0,88,223,red
36,65,204,red
53,79,255,red
30,88,215,red
82,66,219,red
41,97,233,red
28,45,200,red
92,77,255,red
0,80,196,red
91,45,255,red
33,76,255,red
45,27,250,red
47,1,255,red
47,91,254,red
0,79,191,red
33,87,200,red
64,2,255,red
25,62,197,red
35,55,255,red
79,74,255,red
36,62,245,red
57,86,202,red
41,94,255,red
86,81,204,red
0,8,255,red
30,12,255,red
0,81,255,red
41,69,226,red
7,80,213,red
76,4,242,red
44,29,249,red
25,33,201,red
74,37,208,red
44,49,255,red
35,7,218,red
56,84,255,red
44,73,237,red
5,0,255,red
71,14,247,red
44,45,248,red
0,59,197,red
3,28,255,red
92,63,214,red
73,76,255,red
7,3,255,red
71,96,255,red
85,5,247,red
94,95,254,red
5,87,235,red
97,0,241,red
35,40,214,red
48,27,239,red
16,1,255,red
74,72,255,red
58,19,218,red
33,88,228,red
83,55,192,red
91,15,210,red
36,16,254,red
38,17,255,red
86,41,248,red
75,24,248,red
65,22,207,red
83,45,239,red
26,3,234,red
72,91,247,red
52,24,213,red
33,70,255,red
0,97,255,red
61,37,237,red
2,1,255,red
39,2,255,red
49,11,209,red
67,41,255,red
42,53,225,red
4,40,197,red
13,13,204,red
77,56,225,red
59,6,220,red
47,66,255,red
33,18,214,red
27,72,255,red
20,29,229,red
86,31,191,red
13,76,255,red
37,3,193,red
91,0,246,red
20,73,200,red
19,11,255,red
93,71,195,red
96,33,235,red
14,24,255,red
86,59,253,red
12,29,255,red
5,55,228,red
5,24,255,red
86,97,255,red
32,20,255,red
36,6,214,red
0,0,226,red
4,32,255,red
40,47,232,red
12,19,191,red
27,32,255,red
50,2,255,red
89,76,255,red
2,20,210,red
23,56,255,red
61,22,242,red
96,57,240,red
43,71,228,red
4,9,206,red
46,51,255,red
25,9,255,red
79,72,212,red
70,68,255,red
8,62,220,red
60,80,255,red
45,80,219,red
70,92,255,red
77,38,253,red
2,57,255,red
49,66,230,red
91,77,255,red
97,62,255,red
52,30,200,red
57,7,255,red
88,1,255,red
37,0,218,red
92,0,255,red
60,47,200,red
89,10,191,red
29,72,255,red
28,93,253,red
34,91,240,red
59,16,208,red
27,91,193,red
76,9,213,red
57,66,255,red
94,33,233,red
42,0,220,red
17,61,191,red
0,87,255,red
90,58,214,red
44,71,226,red
19,60,255,red
62,70,255,red
83,17,255,red
18,73,210,red
47,58,255,red
0,47,198,red
22,32,255,red
17,64,234,red
1,77,206,red
36,17,214,red
34,56,255,red
70,51,255,red
57,82,246,red
97,19,233,red
84,62,216,red
19,36,255,red
68,59,210,red
80,77,255,red
38,64,196,red
45,65,208,red
5,78,234,red
16,27,255,red
2,51,221,red
97,88,255,red
72,71,244,red
47,88,215,red
58,31,191,red
29,21,251,red
53,77,255,red
74,19,237,red
18,37,255,red
97,55,255,red
43,24,247,red
43,66,219,red
93,97,220,red
27,93,240,red
13,3,227,red
82,91,213,red
73,12,197,red
86,9,255,red
35,80,221,red
95,1,223,red
4,12,220,red
94,96,255,red
0,65,203,red
65,18,247,red
37,67,212,red
18,89,203,red
6,3,219,red
15,35,202,red
45,90,194,red
17,52,214,red
75,79,255,red
8,21,255,red
48,97,231,red
93,51,255,red
76,61,255,red
72,39,239,red
14,70,246,red
37,68,242,red
24,26,197,red
51,18,255,red
58,76,250,red
28,67,255,red
61,23,211,red
26,33,255,red
43,27,255,red
65,53,255,red
11,92,253,red
0,0,195,red
94,6,194,red
74,54,255,red
18,54,241,red
55,20,209,red
15,0,240,red
48,1,194,red
27,82,255,red
2,0,231,red
89,57,195,red
7,49,204,red
50,65,251,red
55,4,239,red
91,93,242,red
51,3,190,red
42,70,245,red
67,31,206,red
93,58,255,red
59,30,255,red
2,4,255,red
80,94,221,red
69,8,224,red
0,55,255,red
88,74,255,red
53,90,198,red
97,17,203,red
59,0,201,red
62,64,246,red
43,36,196,red
64,42,251,red
13,86,205,red
76,54,255,red
53,22,235,red
1,55,255,red
84,17,198,red
68,15,250,red
91,55,255,red
81,33,194,red
25,49,211,red
21,62,241,red
66,61,241,red
31,41,255,red
28,47,214,red
22,49,223,red
29,87,250,red
94,1,255,red
27,67,228,red
29,95,241,red
60,69,203,red
79,1,255,red
74,50,255,red
15,36,246,red
93,46,255,red
75,51,206,red
44,1,220,red
65,14,218,red
8,95,209,red
28,8,255,red
63,17,194,red
72,78,195,red
88,70,241,red
25,97,255,red
81,17,255,red
54,83,215,red
55,44,227,red
32,13,255,red
2,30,255,red
0,36,217,red
70,2,254,red
34,32,255,red
65,50,255,red
16,80,209,red
24,54,198,red
89,94,254,red
32,16,251,red
7,36,255,red
21,0,255,red
92,93,255,red
84,35,221,red
12,76,208,red
54,71,223,red
40,60,231,red
23,67,243,red
54,52,237,red
10,89,204,red
15,89,236,red
83,91,246,red
21,81,255,red
23,81,255,red
14,20,191,red
53,72,225,red
79,61,255,red
22,65,231,red
75,83,224,red
66,77,251,red
42,1,190,red
68,58,246,red
25,33,193,red
0,17,255,red
65,68,255,red
64,33,242,red
11,64,255,red
37,17,255,red
70,88,247,red
42,0,216,red
24,37,231,red
24,62,225,red
52,34,220,red
39,51,252,red
63,40,221,red
6,51,201,red
19,17,239,red
24,38,218,red
7,75,255,red
29,0,236,red
24,40,220,red
50,61,255,red
41,30,205,red
0,24,254,red
70,5,227,red
89,38,255,red
0,34,249,red
45,2,247,red
14,55,255,red
28,77,255,red
72,92,201,red
47,52,206,red
91,81,219,red
2,60,255,red
73,39,255,red
65,11,255,red
61,31,195,red
55,46,217,red
29,82,246,red
18,18,253,red
56,7,255,red
72,91,255,red
85,94,255,red
65,29,216,red
25,89,255,red
90,24,224,red
44,79,212,red
20,56,249,red
58,90,215,red
71,28,255,red
17,72,236,red
80,83,255,red
28,9,225,red
57,1,191,red
0,42,255,red
13,4,203,red
2,47,255,red
32,45,232,red
5,74,251,red
39,41,255,red
66,12,228,red
61,52,195,red
0,69,243,red
47,18,200,red
92,40,252,red
20,94,215,red
26,89,238,red
70,42,226,red
29,25,223,red
49,49,255,red
32,79,230,red
60,21,237,red
59,33,231,red
94,38,224,red
67,10,222,red
23,15,245,red
56,53,220,red
72,29,238,red
24,86,218,red
11,49,226,red
66,32,204,red
76,6,255,red
0,29,212,red
37,40,215,red
94,38,255,red
71,23,198,red
83,77,209,red
51,28,255,red
68,24,255,red
97,75,198,red
93,33,203,red
46,68,255,red
93,43,255,red
35,8,229,red
61,71,232,red
84,76,255,red
24,93,246,red
38,66,210,red
12,36,197,red
72,11,255,red
47,13,248,red
67,85,231,red
72,42,255,red
62,71,198,red
43,9,238,red
23,91,241,red
96,50,212,red
11,95,216,red
10,58,220,red
96,50,192,red
75,83,255,red
0,55,208,red
44,52,236,red
26,52,229,red
83,22,246,red
38,37,255,red
26,85,194,red
39,93,254,red
1,17,255,red
92,27,198,red
97,27,255,red
60,37,255,red
35,1,192,red
3,66,255,red
62,42,230,red
97,0,255,red
71,93,230,red
10,91,255,red
45,93,255,red
80,53,255,red
25,79,196,red
29,1,221,red
35,4,196,red
90,4,255,red
43,45,255,red
0,53,255,red
62,84,252,red
40,91,216,red
39,33,203,red
81,15,255,red
19,32,219,red
56,49,198,red
69,48,255,red
40,52,255,red
66,76,255,red
74,0,255,red
4,9,228,red
31,75,255,red
82,59,255,red
4,69,217,red
12,12,252,red
22,42,248,red
55,19,214,red
62,77,255,red
24,75,230,red
81,25,255,red
33,84,243,red
31,47,200,red
19,57,255,red
83,78,206,red
0,39,255,red
73,29,200,red
8,26,255,red
20,18,255,red
19,54,252,red
72,93,213,red
30,9,248,red
71,38,192,red
38,75,255,red
92,78,237,red
14,61,232,red
61,76,222,red
56,55,227,red
40,89,254,red
39,94,191,red
58,16,235,red
79,80,197,red
45,84,255,red
0,61,251,red
10,66,239,red
46,23,198,red
6,7,255,red
29,62,210,red
73,82,255,red
82,23,220,red
0,10,238,red
89,0,243,red
17,18,239,red
1,58,195,red
32,58,255,red
19,50,246,red
14,28,255,red
32,38,202,red
55,30,231,red
19,0,235,red
30,91,197,red
66,79,215,red
20,89,195,red
54,44,255,red
43,36,234,red
40,7,228,red
2,89,255,red
73,26,215,red
4,58,253,red
72,7,219,red
11,97,255,red
45,0,191,red
68,12,215,red
39,0,255,red
56,60,238,red
86,60,220,red
83,85,254,red
90,86,201,red
92,56,228,red
65,64,219,red
15,23,255,red
17,31,255,red
37,88,193,red
41,33,255,red
33,4,201,red
74,39,255,red
53,1,255,red
51,76,255,red
64,5,237,red
53,23,255,red
83,11,214,red
49,95,246,red
60,92,207,red
11,76,241,red
52,4,214,red
19,78,255,red
18,97,255,red
62,22,237,red
7,2,255,red
1,17,198,red
23,88,255,red
26,5,255,red
7,31,209,red
77,22,229,red
74,95,211,red
7,97,249,red
86,19,255,red
19,43,255,red
53,17,255,red
10,13,255,red
80,57,201,red
40,80,234,red
0,41,255,red
65,64,251,red
42,55,255,red
9,1,231,red
19,36,255,red
30,33,196,red
2,83,197,red
53,40,196,red
17,38,242,red
54,86,255,red
4,25,234,red
86,82,255,red
4,89,213,red
39,18,194,red
91,91,253,red
69,87,255,red
15,28,255,red
97,30,255,red
38,60,195,red
29,64,232,red
64,4,218,red
86,56,251,red
35,34,255,red
96,32,247,red
95,33,208,red
93,82,208,red
22,42,253,red
52,95,202,red
20,25,250,red
30,28,255,red
24,72,255,red
37,71,255,red
93,24,232,red
20,18,212,red
95,49,255,red
42,77,206,red
43,37,222,red
81,20,255,red
30,88,255,red
38,56,216,red
87,35,255,red
38,91,255,red
43,92,255,red
57,12,231,red
97,83,191,red
45,23,255,red
23,15,248,red
18,87,198,red
96,0,223,red
25,51,199,red
60,1,249,red
28,33,205,red
14,17,255,red
84,12,251,red
88,57,214,red
32,38,206,red
82,76,202,red
58,4,190,red
15,96,255,red
16,53,195,red
8,40,214,red
16,93,211,red
12,85,255,red
89,15,255,red
49,36,255,red
32,73,255,red
60,58,226,red
44,87,255,red
0,10,209,red
53,49,255,red
62,0,233,red
32,56,238,red
56,9,255,red
50,64,234,red
62,26,233,red
12,38,236,red
94,55,205,red
81,9,239,red
26,33,241,red
3,19,255,red
44,8,223,red
41,4,236,red
89,82,255,red
96,32,218,red
6,84,255,red
51,38,238,red
63,48,255,red
18,42,255,red
94,28,230,red
46,6,218,red
43,1,254,red
35,15,255,red
91,31,255,red
21,69,255,red
19,53,255,red
27,39,253,red
96,60,255,red
2,14,255,red
10,40,255,red
60,80,196,red
75,12,255,red
62,76,237,red
81,2,225,red
25,54,255,red
90,87,241,red
32,10,196,red
74,88,255,red
23,95,203,red
78,63,195,red
90,65,231,red
41,50,255,red
43,5,255,red
5,85,236,red
22,3,223,red
62,91,208,red
63,6,235,red
62,60,240,red
22,14,221,red
23,26,246,red
45,55,221,red
34,9,219,red
93,51,216,red
26,51,255,red
89,3,224,red
63,56,236,red
31,17,254,red
90,47,255,red
60,2,255,red
75,7,254,red
91,81,206,red
87,0,202,red
16,28,255,red
0,9,250,red
40,17,255,red
42,59,255,red
66,46,234,red
47,3,224,red
38,0,236,red
39,38,255,red
72,48,201,red
35,81,210,red
80,42,254,red
2,64,255,red
82,50,255,red
88,33,235,red
71,0,234,red
53,85,242,red
44,0,207,red
26,82,255,red
5,44,196,red
94,13,208,red
52,64,223,red
64,17,249,red
64,5,191,red
6,97,251,red
0,57,222,red
26,68,254,red
96,2,191,red
85,56,247,red
20,79,247,red
94,96,255,red
59,58,255,red
11,56,203,red
7,91,238,red
85,78,243,red
0,79,199,red
50,5,198,red
120,120,238,pink
142,94,251,pink
74,122,210,pink
130,167,255,pink
141,153,231,pink
117,100,200,pink
95,142,233,pink
167,154,247,pink
157,180,195,pink
79,96,239,pink
156,176,255,pink
133,170,247,pink
161,161,213,pink
96,182,255,pink
119,168,255,pink
145,108,255,pink
135,171,240,pink
128,135,255,pink
149,114,229,pink
150,115,233,pink
75,166,244,pink
84,137,183,pink
106,109,255,pink
104,177,255,pink
137,96,190,pink
111,137,236,pink
162,96,188,pink
107,121,255,pink
150,96,194,pink
103,151,249,pink
162,102,229,pink
124,103,235,pink
76,173,214,pink
122,113,255,pink
158,149,195,pink
161,125,255,pink
111,143,184,pink
82,96,205,pink
101,163,255,pink
159,184,255,pink
104,162,255,pink
150,142,193,pink
95,150,255,pink
132,150,206,pink
153,140,214,pink
154,110,227,pink
84,108,230,pink
150,144,255,pink
140,144,236,pink
139,189,197,pink
150,92,229,pink
99,153,186,pink
161,147,255,pink
113,154,255,pink
126,175,195,pink
149,121,210,pink
90,161,223,pink
141,138,255,pink
117,154,255,pink
98,141,238,pink
162,124,226,pink
90,110,244,pink
157,101,208,pink
99,120,241,pink
87,140,188,pink
137,187,255,pink
150,149,249,pink
85,95,255,pink
161,134,207,pink
124,142,198,pink
162,157,238,pink
106,174,222,pink
82,97,255,pink
95,127,210,pink
87,168,255,pink
135,148,237,pink
145,143,218,pink
111,169,197,pink
97,117,224,pink
90,134,234,pink
133,127,248,pink
171,138,189,pink
84,181,195,pink
143,120,204,pink
123,165,255,pink
82,157,228,pink
160,178,230,pink
134,170,236,pink
164,129,255,pink
110,124,196,pink
99,154,243,pink
172,151,255,pink
122,131,250,pink
113,151,255,pink
77,103,255,pink
96,175,218,pink
88,186,239,pink
94,171,228,pink
132,111,220,pink
117,171,221,pink
146,131,255,pink
104,155,226,pink
126,93,185,pink
119,138,254,pink
120,104,239,pink
134,105,255,pink
110,122,255,pink
148,99,254,pink
137,138,210,pink
169,100,214,pink
100,151,255,pink
75,157,255,pink
169,171,230,pink
89,175,240,pink
119,190,252,pink
160,125,251,pink
134,141,196,pink
128,153,191,pink
101,119,194,pink
158,96,186,pink
143,97,230,pink
83,170,234,pink
78,167,220,pink
119,160,200,pink
93,109,255,pink
148,109,255,pink
138,159,255,pink
77,107,208,pink
127,125,211,pink
91,114,187,pink
136,150,218,pink
96,178,255,pink
76,162,240,pink
116,109,255,pink
106,145,230,pink
105,95,183,pink
147,179,203,pink
173,141,230,pink
170,124,231,pink
77,120,255,pink
139,114,209,pink
116,164,229,pink
104,131,194,pink
138,151,244,pink
112,188,221,pink
104,105,227,pink
157,145,212,pink
